num_cities,num_procs,speed,num_cores,milestone,length,route
16,16,237.691664,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
17,9,1804.414460,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
17,64,2244.738848,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
16,8,119.050708,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
6,1,0.000977,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,2,0.001630,0,Milestone 2,1568.914868,0 2 4 3 5 1 
17,7,403.560127,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
6,3,0.000777,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,4,0.001750,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,5,0.002749,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,6,0.001254,0,Milestone 2,1568.914868,0 1 5 3 4 2 
16,32,260.593403,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
6,7,0.002371,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,8,0.009287,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,9,0.014298,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,10,0.010071,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,16,0.007738,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,32,0.040826,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,1,0.357198,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
6,64,0.022233,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,2,0.444089,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,3,0.341913,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,4,0.393733,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,5,0.837470,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,6,0.082295,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
16,7,167.688120,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
12,7,1.660653,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,8,2.092783,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,9,1.624763,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,1.892984,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,16,0.835455,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,32,0.013564,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
17,8,294.066987,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
12,64,0.910333,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
13,1,1.315329,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
17,8,1287.095886,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
13,2,1.513992,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,3,2.456814,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,4,1.764418,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,5,3.310487,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,6,2.610438,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,8,4.118915,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,7,6.023610,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,9,5.567390,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
17,4,471.336729,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
13,10,6.839793,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,16,2.989786,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
17,8,2333.602606,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
13,32,1.862757,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
14,1,1.973109,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
13,64,1.113838,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
17,32,1287.763492,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,2,5.522797,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,3,4.964275,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
16,64,114.719575,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
17,9,1807.346111,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,4,8.815801,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,1,1.318038,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
14,6,8.517042,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,2,2.042151,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,5,11.695785,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
16,16,135.471112,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
14,3,1.885092,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,7,8.763571,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,4,2.327631,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,8,17.777551,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,9,24.010798,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
16,32,157.732570,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
14,16,8.818215,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,10,23.516051,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,1,8.772082,0,Milestone 2,1878.128785,0 14 13 12 2 6 4 3 8 11 7 5 10 9 1 
14,32,13.044643,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,64,8.305899,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
16,9,398.987772,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
17,1,571.645232,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
17,1,388.939266,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
6,1,0.001035,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,2,0.000946,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,3,0.001064,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,4,0.001206,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,5,0.001419,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,6,0.001113,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,7,0.002263,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,8,0.001972,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,9,0.001526,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,10,0.003727,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,16,0.004891,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,32,0.011704,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,64,0.028152,0,Milestone 2,1568.914868,0 1 5 3 4 2 
15,2,21.601378,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
12,1,0.356060,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
15,3,21.064338,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
12,2,0.235915,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,3,0.197679,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
15,5,20.539484,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
12,4,0.181619,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,5,0.291961,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,6,0.197134,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,7,0.460623,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,8,0.528949,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,9,0.479925,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
15,4,29.803838,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
12,10,0.446996,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,16,0.283087,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
15,6,28.099637,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
12,32,0.259851,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,64,0.249989,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
13,1,1.058698,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,2,0.764815,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,3,0.715400,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
17,5,2220.427706,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
13,4,0.665892,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
16,10,432.787313,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
13,5,1.032218,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,6,0.765776,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,7,1.465711,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
17,5,853.570747,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
13,8,1.519471,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
17,6,588.975562,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
13,9,1.578479,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,10,1.474527,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,16,0.773088,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,32,0.951587,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
15,16,26.389119,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,7,44.090681,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,9,54.179855,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
17,2,647.581529,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,1,1.977279,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
17,10,719.505470,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,2,2.986949,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,64,36.099038,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
14,3,2.159848,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,9,3.798767,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,32,46.176077,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
14,4,2.474216,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,10,3.685194,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,8,75.600803,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
14,5,2.972001,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,16,1.976890,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,32,1.574798,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,6,2.987696,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,10,68.634864,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
17,16,286.323405,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,64,1.819732,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,7,2.518188,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,1,4.755653,0,Milestone 2,1878.128785,0 14 13 12 2 6 4 3 8 11 7 5 10 9 1 
14,8,5.348266,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,2,8.166368,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
14,9,5.190778,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
17,5,1707.869775,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
16,1,61.150840,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
14,10,5.481041,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,3,6.909765,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
17,9,410.972619,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,16,2.312393,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,32,1.268264,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,4,10.452449,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
14,64,1.838157,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,1,6.806458,0,Milestone 2,1878.128785,0 14 13 12 2 6 4 3 8 11 7 5 10 9 1 
15,6,9.925445,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,3,7.301773,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,7,7.441582,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,4,10.843635,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,9,12.068941,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
17,1,368.701936,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
15,5,8.231514,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,10,13.512587,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
6,1,0.002315,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,2,0.001518,0,Milestone 2,1568.914868,0 2 4 3 5 1 
16,3,108.584438,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
6,3,0.001861,0,Milestone 2,1568.914868,0 1 5 3 4 2 
17,16,286.227617,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
6,4,0.002384,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,1,0.002286,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,5,0.003101,0,Milestone 2,1568.914868,0 1 5 3 4 2 
15,6,13.388284,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,16,6.026294,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
6,2,0.001675,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,3,0.010715,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,4,0.016171,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,6,0.003555,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,5,0.013169,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,6,0.001715,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,7,0.004339,0,Milestone 2,1568.914868,0 1 5 3 4 2 
17,8,2344.801239,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
6,8,0.013030,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,9,0.004051,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,10,0.004464,0,Milestone 2,1568.914868,0 1 5 3 4 2 
15,32,5.956607,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
6,32,0.014268,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,64,0.005633,0,Milestone 2,1568.914868,0 1 5 3 4 2 
12,1,0.191954,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,2,0.133314,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
15,7,10.812754,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
12,3,0.108735,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
15,64,5.693706,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
12,4,0.105841,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,5,0.178687,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
17,6,2610.938327,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
12,6,0.112316,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,7,0.236996,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,8,0.232276,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,9,0.162600,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,10,0.187523,0,Milestone 2,1734.490866,0 2 6 4 3 8 11 7 5 10 9 1 
12,16,0.102336,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
12,32,0.088203,0,Milestone 2,1734.490866,0 1 9 10 5 7 11 8 3 4 6 2 
16,2,152.317135,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
13,1,0.582208,0,Milestone 2,1760.045085,0 12 2 6 4 3 8 11 7 5 10 9 1 
13,3,0.449348,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
15,8,19.086049,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
13,4,0.416872,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,5,0.570079,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,6,0.471561,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
16,4,141.268563,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
13,7,0.828562,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,8,0.779059,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,9,0.678023,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,10,0.589827,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,16,0.261538,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
13,32,0.258807,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
15,9,18.748925,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
13,64,0.276569,0,Milestone 2,1760.045085,0 1 9 10 5 7 11 8 3 4 6 2 12 
17,32,846.503133,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
17,5,381.317071,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,1,1.124155,0,Milestone 2,1760.101989,0 13 12 2 6 4 3 8 11 7 5 10 9 1 
16,2,36.463619,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
14,2,1.663497,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,16,10.059809,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
14,3,1.288916,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,4,1.506020,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,5,1.953630,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
17,4,1080.262572,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,6,1.462474,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,7,1.152161,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,32,8.848908,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
16,1,61.089207,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
14,8,2.783741,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
14,9,2.620165,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
6,1,0.002436,0,Milestone 2,1568.914868,0 2 4 3 5 1 
14,10,2.446391,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,64,9.950008,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
6,2,0.001665,0,Milestone 2,1568.914868,0 2 4 3 5 1 
17,5,816.670059,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,16,0.791477,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
16,3,44.861639,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
17,7,2684.917287,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,32,0.992474,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
16,4,30.903465,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
17,7,1076.982426,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
14,64,0.983509,0,Milestone 2,1760.101989,0 1 9 10 5 7 11 8 3 4 6 2 12 13 
15,1,3.729398,0,Milestone 2,1878.128785,0 14 13 12 2 6 4 3 8 11 7 5 10 9 1 
15,2,6.244427,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,3,4.321769,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,5,4.177099,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,4,6.742919,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
16,8,183.343855,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
17,10,520.835943,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
15,7,5.485149,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
17,8,1051.405476,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
6,4,0.008940,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,1,0.000709,0,Milestone 2,1568.914868,0 2 4 3 5 1 
17,3,467.756838,0,Milestone 2,1908.243606,0 14 13 12 2 6 4 3 16 8 11 7 15 5 10 9 1 
15,8,9.255272,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
6,5,0.008462,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,2,0.001568,0,Milestone 2,1568.914868,0 2 4 3 5 1 
6,6,0.012162,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,7,0.076801,0,Milestone 2,1568.914868,0 1 5 3 4 2 
6,3,0.001995,0,Milestone 2,1568.914868,0 1 5 3 4 2 
15,9,10.124836,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
6,4,0.003914,0,Milestone 2,1568.914868,0 2 4 3 5 1 
15,16,2.900647,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
15,10,10.355823,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
6,5,0.001684,0,Milestone 2,1568.914868,0 1 5 3 4 2 
15,32,2.969509,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
6,6,0.004456,0,Milestone 2,1568.914868,0 1 5 3 4 2 
16,5,56.201213,0,Milestone 2,1878.164442,0 14 13 12 2 6 4 3 8 11 7 15 5 10 9 1 
6,7,0.007125,0,Milestone 2,1568.914868,0 1 5 3 4 2 
15,64,3.034539,0,Milestone 2,1878.128785,0 1 9 10 5 7 11 8 3 4 6 2 12 13 14 
