num_cities,num_procs,speed,num_cores,CPU
11,1,0.162420,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.119339,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.199442,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.115298,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.161157,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.167668,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.122678,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.053323,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.105251,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.080823,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.085302,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.087686,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.098214,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.058573,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.051391,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.057099,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.059234,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.080391,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.131138,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.112447,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.043548,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.043832,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.059513,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.098061,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.066849,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.106950,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.107224,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.072506,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.071611,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.081362,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.036923,1,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.078374,2,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.057201,2,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.091160,2,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.074031,2,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.070343,0.0,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.067198,0.0,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.068640,2.0,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.144686,2.0,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.083374,2.0,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.091786,2.0,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
11,1,0.146687,2.0,Cluster,1724.737559,0 2 6 4 3 8 7 5 10 9 1 
